epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,1895.66,0.61987,0.37332,0.86599,0.92491,0.5746,0.60948,0.42613,1.05014,1.25599,1.04957,0.00239766,0.00239766,0.00239766
70,1922.92,0.61254,0.37101,0.86398,0.91853,0.57948,0.60655,0.43186,1.05512,1.23233,1.05087,0.00226769,0.00226769,0.00226769
71,1950.18,0.59864,0.36145,0.8616,0.90155,0.58817,0.60704,0.43156,1.05194,1.12066,1.07616,0.00214046,0.00214046,0.00214046
72,1977.53,0.59613,0.35985,0.86036,0.90914,0.56277,0.59651,0.42665,1.01239,1.10986,1.04711,0.00201611,0.00201611,0.00201611
73,2004.84,0.58739,0.35282,0.86028,0.92891,0.56912,0.60781,0.43504,1.02971,1.16489,1.06158,0.00189475,0.00189475,0.00189475
74,2032.18,0.59145,0.35144,0.8598,0.94016,0.56499,0.60489,0.43394,0.99321,1.14698,1.03909,0.00177651,0.00177651,0.00177651
75,2059.35,0.58176,0.3522,0.86148,0.93049,0.57183,0.59746,0.43176,0.99907,1.22667,1.05028,0.00166149,0.00166149,0.00166149
76,2086.63,0.57702,0.34747,0.85778,0.90375,0.57183,0.59783,0.43416,1.01738,1.17203,1.05958,0.00154982,0.00154982,0.00154982
77,2113.95,0.56637,0.34355,0.85534,0.91875,0.5645,0.60661,0.43237,1.02291,1.14066,1.05608,0.00144161,0.00144161,0.00144161
78,2141.42,0.56649,0.33973,0.85345,0.91894,0.57082,0.59652,0.43268,0.98567,1.14287,1.03542,0.00133695,0.00133695,0.00133695
