epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1009.49,0.99745,0.66697,0.98493,0.8985,0.5346,0.58522,0.38815,1.19933,1.42977,1.10835,0.00876305,0.00876305,0.00876305
25,1050.83,0.9871,0.65786,0.98441,0.91346,0.57351,0.61709,0.4067,1.12777,1.31366,1.06456,0.00865839,0.00865839,0.00865839
26,1092.12,0.98294,0.64192,0.98699,0.87913,0.56131,0.60798,0.41092,1.19615,1.28275,1.0978,0.00855018,0.00855018,0.00855018
27,1133.37,0.96863,0.63802,0.98006,0.81967,0.5664,0.61737,0.40554,1.15046,1.20108,1.08472,0.00843851,0.00843851,0.00843851
28,1174.45,0.96086,0.623,0.9763,0.91663,0.5555,0.59938,0.39099,1.20416,1.36774,1.13806,0.00832349,0.00832349,0.00832349
29,1216,0.95776,0.62179,0.97927,0.85349,0.571,0.61135,0.41014,1.14448,1.20572,1.09126,0.00820525,0.00820525,0.00820525
30,1257.3,0.93742,0.6082,0.96541,0.91749,0.57057,0.60671,0.40626,1.12894,1.22216,1.11951,0.00808389,0.00808389,0.00808389
31,1298.54,0.93467,0.60114,0.96783,0.94095,0.57784,0.61884,0.4216,1.06984,1.19876,1.06996,0.00795954,0.00795954,0.00795954
32,1339.73,0.92723,0.59622,0.9696,0.93331,0.56746,0.63525,0.4248,1.09808,1.10792,1.09526,0.00783231,0.00783231,0.00783231
33,1381.27,0.91201,0.58181,0.95661,0.91208,0.55662,0.61615,0.40327,1.17307,1.26884,1.15937,0.00770234,0.00770234,0.00770234
34,1422.95,0.9022,0.56796,0.95597,0.87964,0.60494,0.64317,0.43177,1.0736,1.15523,1.06145,0.00756976,0.00756976,0.00756976
35,1464.19,0.89369,0.56609,0.94817,0.87116,0.57682,0.6165,0.43839,1.12672,1.18813,1.10226,0.00743468,0.00743468,0.00743468
36,1505.62,0.88729,0.56119,0.9477,0.8852,0.59647,0.64606,0.43171,1.08715,1.16078,1.0685,0.00729725,0.00729725,0.00729725
37,1546.97,0.87725,0.55029,0.94715,0.90977,0.59193,0.64614,0.42082,1.12643,1.02378,1.09143,0.00715761,0.00715761,0.00715761
38,1588.74,0.86374,0.53649,0.93917,0.91978,0.56891,0.62702,0.42407,1.0848,1.05325,1.07211,0.00701588,0.00701588,0.00701588
39,1630.14,0.85712,0.52857,0.93257,0.87115,0.58708,0.63318,0.42642,1.0998,1.07877,1.10229,0.00687222,0.00687222,0.00687222
40,1671.19,0.84707,0.52433,0.93335,0.9157,0.59304,0.65123,0.44351,1.12263,1.19053,1.09053,0.00672675,0.00672675,0.00672675
41,1712.73,0.82549,0.51083,0.92627,0.91574,0.58368,0.63546,0.43731,1.1289,1.12015,1.11512,0.00657963,0.00657963,0.00657963
42,1754.48,0.82339,0.51048,0.93205,0.93081,0.55792,0.6179,0.42596,1.11357,1.13689,1.10899,0.00643101,0.00643101,0.00643101
43,1795.39,0.81533,0.49701,0.92785,0.93993,0.57213,0.63294,0.43529,1.07305,1.12692,1.05716,0.00628101,0.00628101,0.00628101
44,1836.99,0.81717,0.50604,0.92291,0.77153,0.59551,0.61491,0.42525,1.05312,1.09127,1.07195,0.00612981,0.00612981,0.00612981
45,1878.49,0.80294,0.4937,0.91935,0.90135,0.61367,0.64131,0.448,1.03148,1.00759,1.04228,0.00597754,0.00597754,0.00597754
46,1919.93,0.78413,0.48279,0.91504,0.91083,0.5606,0.60947,0.43135,1.02964,1.14615,1.06211,0.00582435,0.00582435,0.00582435
47,1961.61,0.78111,0.47696,0.91382,0.93882,0.55621,0.60624,0.42159,1.07998,1.22166,1.07528,0.0056704,0.0056704,0.0056704
48,2002.8,0.77548,0.47653,0.91502,0.93099,0.56146,0.62225,0.43065,1.04536,1.10945,1.07287,0.00551584,0.00551584,0.00551584
49,2044.13,0.75735,0.46452,0.90867,0.90348,0.58396,0.61207,0.43359,1.05459,0.98647,1.09791,0.00536081,0.00536081,0.00536081
50,2085.61,0.7574,0.46428,0.90666,0.81284,0.59727,0.6267,0.44077,1.03436,1.02364,1.05007,0.00520548,0.00520548,0.00520548
51,2126.69,0.75708,0.4594,0.90878,0.89454,0.57324,0.62322,0.43381,1.02243,1.02857,1.03348,0.00505,0.00505,0.00505
52,2168.39,0.75165,0.4596,0.90227,0.89232,0.5754,0.61597,0.43499,1.06369,1.08945,1.05351,0.00489452,0.00489452,0.00489452
53,2209.93,0.73227,0.44179,0.9025,0.95586,0.58459,0.64572,0.45058,1.03508,0.97511,1.038,0.00473919,0.00473919,0.00473919
54,2251.28,0.72389,0.44103,0.89908,0.92373,0.58959,0.63312,0.42842,1.0447,1.02008,1.06244,0.00458416,0.00458416,0.00458416
55,2292.52,0.71199,0.43554,0.89655,0.91992,0.58007,0.62682,0.4368,1.01528,0.97802,1.072,0.0044296,0.0044296,0.0044296
56,2333.96,0.70354,0.42416,0.89412,0.8958,0.59216,0.63619,0.45031,1.02323,0.94543,1.05857,0.00427565,0.00427565,0.00427565
57,2375.39,0.69326,0.42122,0.89117,0.91001,0.5911,0.62342,0.43636,1.06226,1.00151,1.07376,0.00412246,0.00412246,0.00412246
58,2416.56,0.68941,0.41056,0.88795,0.918,0.58972,0.63653,0.44736,1.04774,1.04073,1.06496,0.00397019,0.00397019,0.00397019
59,2457.52,0.69396,0.41847,0.89079,0.90887,0.59068,0.62594,0.43849,1.04581,0.95133,1.0796,0.00381899,0.00381899,0.00381899
60,2498.53,0.67641,0.40381,0.88989,0.93917,0.58486,0.62723,0.44914,1.02285,0.96777,1.07723,0.00366899,0.00366899,0.00366899
61,2539.39,0.66542,0.40073,0.88145,0.92435,0.59604,0.63499,0.44274,1.05171,1.03193,1.07638,0.00352037,0.00352037,0.00352037
62,2580.35,0.65351,0.38884,0.88387,0.91222,0.58514,0.61763,0.43255,1.01435,1.06445,1.07433,0.00337325,0.00337325,0.00337325
63,2621.28,0.66181,0.39623,0.88158,0.92989,0.59506,0.62122,0.43114,1.01988,0.95721,1.09227,0.00322778,0.00322778,0.00322778
64,2662.19,0.65122,0.39042,0.87948,0.8966,0.61302,0.63538,0.44502,1.00971,0.97904,1.06599,0.00308412,0.00308412,0.00308412
65,2703.15,0.63298,0.37979,0.87337,0.93783,0.59895,0.63518,0.44563,0.99489,0.97867,1.06061,0.00294239,0.00294239,0.00294239
66,2744.22,0.6341,0.37772,0.87771,0.91447,0.59727,0.63466,0.434,1.00588,0.98811,1.07171,0.00280275,0.00280275,0.00280275
67,2785.29,0.62325,0.37515,0.87513,0.92949,0.59298,0.62967,0.43451,1.0238,1.0186,1.08658,0.00266532,0.00266532,0.00266532
68,2826.74,0.62222,0.37177,0.87235,0.92529,0.61253,0.65087,0.44955,0.99842,0.93152,1.06681,0.00253024,0.00253024,0.00253024
69,2867.63,0.60892,0.36459,0.86858,0.90445,0.61592,0.64137,0.44798,0.98081,0.94303,1.06267,0.00239766,0.00239766,0.00239766
70,2908.69,0.60292,0.36115,0.86912,0.91489,0.62518,0.66554,0.45832,0.98602,0.91918,1.07611,0.00226769,0.00226769,0.00226769
71,2949.7,0.58652,0.35272,0.86499,0.92371,0.63097,0.65768,0.4525,0.98208,0.8789,1.06675,0.00214046,0.00214046,0.00214046
72,2990.6,0.59176,0.35632,0.86615,0.93088,0.59422,0.64557,0.45014,0.98039,0.92318,1.06346,0.00201611,0.00201611,0.00201611
73,3031.81,0.5793,0.34557,0.86282,0.92506,0.60257,0.63591,0.44269,1.03106,0.95363,1.09301,0.00189475,0.00189475,0.00189475
74,3073.35,0.57803,0.34334,0.86318,0.92197,0.60118,0.62691,0.44168,0.98844,1.00698,1.05798,0.00177651,0.00177651,0.00177651
75,3114.55,0.56876,0.34229,0.86326,0.92642,0.59369,0.6205,0.43719,1.00939,1.04561,1.07704,0.00166149,0.00166149,0.00166149
76,3155.64,0.56461,0.33911,0.86048,0.92363,0.59073,0.62894,0.43799,0.99149,1.00017,1.06843,0.00154982,0.00154982,0.00154982
77,3197.29,0.55619,0.33414,0.85694,0.92727,0.60432,0.63045,0.44151,1.00514,1.01944,1.07428,0.00144161,0.00144161,0.00144161
78,3238.66,0.54971,0.32996,0.85594,0.92926,0.59663,0.62929,0.44038,1.0027,1.00278,1.07282,0.00133695,0.00133695,0.00133695
79,3279.91,0.54586,0.32945,0.85443,0.9327,0.61328,0.63811,0.44487,1.00467,0.95667,1.08142,0.00123596,0.00123596,0.00123596
80,3321.48,0.5399,0.32007,0.85253,0.90452,0.61722,0.6418,0.44578,1.00576,0.91994,1.08294,0.00113873,0.00113873,0.00113873
81,3363.3,0.54102,0.32256,0.85304,0.935,0.59913,0.63109,0.44235,0.99854,0.95979,1.0738,0.00104537,0.00104537,0.00104537
82,3404.63,0.5284,0.31733,0.85393,0.92286,0.61365,0.64432,0.44479,1.00315,0.94234,1.07422,0.000955951,0.000955951,0.000955951
83,3445.76,0.51892,0.31063,0.84474,0.9374,0.60845,0.64398,0.44521,1.01318,0.93466,1.0799,0.000870577,0.000870577,0.000870577
84,3487.21,0.52092,0.31118,0.85017,0.94386,0.60302,0.63566,0.44194,1.01491,0.96178,1.083,0.000789327,0.000789327,0.000789327
85,3528.72,0.51854,0.30607,0.84526,0.95044,0.5962,0.64438,0.44906,1.00727,0.96771,1.07808,0.000712282,0.000712282,0.000712282
86,3570.33,0.51665,0.30744,0.8486,0.93809,0.60188,0.64378,0.44566,1.00218,0.97517,1.07541,0.000639518,0.000639518,0.000639518
87,3612.29,0.51196,0.30588,0.85008,0.91673,0.60912,0.64057,0.44361,1.00156,0.9777,1.07135,0.000571106,0.000571106,0.000571106
88,3653.48,0.50575,0.30064,0.84627,0.94427,0.59847,0.64016,0.44609,0.99489,0.97765,1.07246,0.000507115,0.000507115,0.000507115
89,3694.42,0.49895,0.29949,0.84613,0.94389,0.59829,0.63535,0.44067,1.00115,0.99871,1.07719,0.000447606,0.000447606,0.000447606
90,3735.52,0.49473,0.29213,0.84507,0.94195,0.59661,0.63656,0.44177,0.99494,0.99701,1.07255,0.00039264,0.00039264,0.00039264
91,3777.03,0.46986,0.26271,0.8211,0.92455,0.5975,0.63137,0.43601,1.00676,0.976,1.08839,0.00034227,0.00034227,0.00034227
92,3818.09,0.45687,0.25498,0.81568,0.93328,0.59377,0.62947,0.43407,1.0074,0.99858,1.08711,0.000296546,0.000296546,0.000296546
93,3859.48,0.44988,0.2526,0.81644,0.94424,0.59488,0.62989,0.43565,1.00475,1.00526,1.08439,0.000255513,0.000255513,0.000255513
94,3900.9,0.44959,0.24882,0.81624,0.93592,0.59561,0.62486,0.43667,1.0063,1.00497,1.08128,0.000219212,0.000219212,0.000219212
95,3941.91,0.44675,0.24705,0.81659,0.93335,0.59682,0.62654,0.43456,1.01019,1.02171,1.08134,0.000187678,0.000187678,0.000187678
96,3982.83,0.44286,0.2463,0.817,0.94011,0.59415,0.62885,0.43481,1.0133,1.01447,1.08358,0.000160943,0.000160943,0.000160943
97,4023.71,0.43843,0.24648,0.81453,0.94639,0.59415,0.62925,0.43485,1.01248,1.00927,1.0845,0.000139032,0.000139032,0.000139032
98,4064.62,0.4328,0.24461,0.81489,0.94313,0.59569,0.62678,0.43434,1.00704,1.01325,1.07966,0.000121968,0.000121968,0.000121968
99,4105.65,0.4358,0.24409,0.81378,0.94309,0.59507,0.62494,0.43445,1.00632,1.01627,1.08147,0.000109768,0.000109768,0.000109768
100,4146.78,0.43237,0.24347,0.81584,0.9408,0.59488,0.6244,0.43279,1.00614,1.02757,1.08192,0.000102443,0.000102443,0.000102443
