epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,2548.41,0.69998,0.42739,0.89671,0.8972,0.59362,0.62462,0.43396,1.0977,1.44107,1.09769,0.00308412,0.00308412,0.00308412
65,2588.1,0.68508,0.41532,0.88989,0.89525,0.59871,0.61388,0.43154,1.07891,1.54641,1.08789,0.00294239,0.00294239,0.00294239
66,2627.41,0.68401,0.41486,0.89511,0.93667,0.59711,0.61542,0.42933,1.10982,1.60583,1.0998,0.00280275,0.00280275,0.00280275
67,2667.01,0.67838,0.41118,0.89104,0.91117,0.5827,0.6195,0.43127,1.10011,1.45008,1.10163,0.00266532,0.00266532,0.00266532
68,2706.11,0.67347,0.40829,0.88929,0.90689,0.60673,0.62786,0.43518,1.10367,1.47273,1.09223,0.00253024,0.00253024,0.00253024
69,2745.49,0.66095,0.39915,0.88483,0.91685,0.5968,0.6215,0.43877,1.10949,1.52615,1.10475,0.00239766,0.00239766,0.00239766
70,2785.42,0.65238,0.40021,0.88317,0.89516,0.59477,0.62404,0.44207,1.08641,1.45561,1.09633,0.00226769,0.00226769,0.00226769
71,2825.12,0.64003,0.38834,0.88246,0.89541,0.59141,0.63219,0.44644,1.0821,1.334,1.10324,0.00214046,0.00214046,0.00214046
72,2864.67,0.63695,0.38721,0.87945,0.93045,0.58431,0.63753,0.44918,1.07305,1.34563,1.09783,0.00201611,0.00201611,0.00201611
73,2904.15,0.62638,0.37834,0.87501,0.91322,0.58954,0.62692,0.44229,1.05434,1.25207,1.0849,0.00189475,0.00189475,0.00189475
74,2943.77,0.62571,0.37404,0.87754,0.92877,0.57536,0.6194,0.43872,1.06002,1.27223,1.09381,0.00177651,0.00177651,0.00177651
75,2983.4,0.61379,0.37371,0.87778,0.90283,0.59161,0.63451,0.44497,1.0695,1.31312,1.10868,0.00166149,0.00166149,0.00166149
76,3022.8,0.6119,0.37204,0.87396,0.93022,0.59418,0.63396,0.44849,1.07177,1.29915,1.09071,0.00154982,0.00154982,0.00154982
77,3062.38,0.60079,0.36787,0.86944,0.96785,0.5874,0.64071,0.44868,1.06653,1.26702,1.07465,0.00144161,0.00144161,0.00144161
78,3101.6,0.59499,0.36384,0.8695,0.9471,0.59463,0.63921,0.44402,1.06785,1.2638,1.086,0.00133695,0.00133695,0.00133695
79,3140.93,0.58663,0.35959,0.86668,0.93404,0.57764,0.62371,0.43626,1.08375,1.3184,1.09953,0.00123596,0.00123596,0.00123596
80,3180.83,0.58709,0.35599,0.86571,0.92145,0.58801,0.62393,0.43473,1.07847,1.29725,1.09601,0.00113873,0.00113873,0.00113873
81,3220.56,0.58274,0.35501,0.86478,0.93716,0.5711,0.61616,0.43561,1.07495,1.33478,1.09748,0.00104537,0.00104537,0.00104537
82,3260.14,0.57112,0.34806,0.86328,0.92378,0.58857,0.61798,0.4357,1.08013,1.33161,1.09797,0.000955951,0.000955951,0.000955951
83,3299.65,0.56706,0.34575,0.85844,0.91809,0.58789,0.62246,0.43703,1.07284,1.3082,1.09642,0.000870577,0.000870577,0.000870577
84,3339.67,0.56339,0.34523,0.86161,0.90857,0.58783,0.62198,0.43671,1.07625,1.34916,1.09651,0.000789327,0.000789327,0.000789327
85,3379.07,0.5624,0.34216,0.85613,0.91046,0.5885,0.62696,0.43803,1.06214,1.33753,1.0811,0.000712282,0.000712282,0.000712282
86,3418.54,0.5574,0.34108,0.86049,0.90441,0.59653,0.62639,0.43609,1.06716,1.28149,1.09196,0.000639518,0.000639518,0.000639518
